filename,nloc,ccn,token_count,param_count,length,top_nesting_level
62b87b839a0c4fa8b80b35cb.py,9,4,55,2,12,0
62b8b4baeb7e40a82d2d1137.py,42,24,400,3,61,0
62b45665d7d32e5b55cc8365.py,18,4,107,1,36,0
62b8b559eb7e40a82d2d11f8.py,17,8,86,1,25,0
62e4fb4d85ea9864308902e7.py,24,6,160,1,36,0
62e60879d76274f8a4026bec.py,27,11,187,10,47,0
62e6087ad76274f8a4026bf2.py,19,6,109,6,42,0
6306091a73426c38ae68acc8.py,9,5,58,2,21,0
6306092973426c38ae68ad01.py,9,1,32,1,12,0
62b8b4b9eb7e40a82d2d1134.py,5,2,34,2,11,0
62b87b199a0c4fa8b80b354e.py,14,6,65,1,23,0
62b869eab4d922cb0e688cbf.py,20,6,124,1,39,0
62b463153879012d194814a1.py,4,2,33,3,21,0
6306092373426c38ae68acfa.py,15,11,130,1,25,0
62b8b4baeb7e40a82d2d1136.py,47,14,264,4,68,0
62b45665d7d32e5b55cc8364.py,11,3,57,2,23,0
62b45e145108cfac7f210a07.py,30,14,200,3,51,0
6306292a52e177c0ba469f41.py,14,6,61,1,22,0
6306292652e177c0ba469f34.py,14,3,69,1,22,0
62b8d23948ba5a41d1c3f498.py,33,10,204,5,116,2
62b869eab4d922cb0e688cc5.py,19,6,110,3,23,0
62b463153879012d1948149a.py,12,5,71,3,39,0
62ece4992e6aefcf4aabbd88.py,12,1,28,2,12,0
62ece4982e6aefcf4aabbd68.py,17,6,112,3,27,0
62e60f43d76274f8a4026e28.py,23,3,156,2,35,0
62b4567ad7d32e5b55cc83af.py,12,2,106,1,23,0
62b438a266fea644fe22cc2e.py,18,4,112,1,36,0
62b86a4fb4d922cb0e688cf7.py,6,2,30,1,25,0
6306091b73426c38ae68acd9.py,5,2,32,1,8,0
630629e152e177c0ba46a0d1.py,22,4,100,1,34,0
62b4567ed7d32e5b55cc83d9.py,31,15,260,1,53,0
62e6087bd76274f8a4026bfa.py,6,2,57,1,6,0
62b463163879012d194814a4.py,15,5,124,1,39,0
62b45df15108cfac7f2109dd.py,13,6,84,2,19,0
