File,Comment (%),Comment Lines,Lines of Code,Statements,Cyclomatic Complexity,Cognitive Complexity,Code Smells,Vulnerabilities,Bugs,Security Hotspots
6306092d73426c38ae68ad07,33.3,3,6,7,3,1,0,0,0,0
6306092d73426c38ae68ad08,50.0,8,8,9,4,6,1,0,0,0
6306092e73426c38ae68ad09,50.0,6,6,7,3,3,0,0,0,0
6306092e73426c38ae68ad0a,50.0,8,8,9,4,3,0,0,0,0
6306092e73426c38ae68ad0b,53.3,8,7,8,3,3,0,0,0,0
6306092e73426c38ae68ad0d,68.4,13,6,6,2,2,1,0,0,0
6306092e73426c38ae68ad0f,50.0,11,11,11,3,5,0,0,0,0
6306092e73426c38ae68ad11,37.5,6,10,10,4,5,0,0,0,0
6306092f73426c38ae68ad13,31.0,9,20,20,6,10,2,0,0,0
6306093273426c38ae68ad15,59.1,13,9,10,2,1,2,0,0,0
63060ada73426c38ae68ad31,29.0,9,22,23,8,22,1,0,0,0
63060b1a73426c38ae68ad3e,31.0,9,20,18,10,39,1,0,0,0
63060b1b73426c38ae68ad42,55.6,5,4,5,2,1,0,0,0,0
63060b1b73426c38ae68ad43,66.7,8,4,5,1,0,0,0,0,0
6306292052e177c0ba469f09,35.3,12,22,23,6,7,0,0,0,0
6306292152e177c0ba469f0d,54.5,6,5,6,2,1,0,0,0,0
6306292252e177c0ba469f11,50.0,8,8,10,3,1,0,0,0,0
6306292352e177c0ba469f1d,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0
6306292352e177c0ba469f1e,38.5,5,8,9,2,0,5,0,1,0
6306292652e177c0ba469f34,27.8,5,13,12,1,1,0,0,0,0
6306292a52e177c0ba469f41,45.5,5,6,7,3,3,0,0,0,0
6306298b52e177c0ba469fdc,29.4,5,12,11,4,8,0,0,0,0
6306299052e177c0ba469fe8,77.8,7,2,3,1,0,0,0,0,0
630629b952e177c0ba46a043,55.0,11,9,6,2,1,0,0,0,0
630629d052e177c0ba46a0a1,33.3,11,22,15,1,1,0,0,0,0
630629e052e177c0ba46a0c4,26.5,9,25,26,13,28,2,0,0,3
630629e152e177c0ba46a0d1,22.2,4,14,15,2,2,0,0,0,0
630629e152e177c0ba46a0d2,35.7,10,18,19,2,3,0,0,0,0
630629e252e177c0ba46a0d6,50.0,8,8,9,1,0,0,0,0,0
630629e752e177c0ba46a0fb,50.0,13,13,13,2,4,0,0,0,0
analyze,47.3,2223,2476,2389,768,969,68,0,4,7
