File,Comment (%),Comment Lines,Lines of Code,Statements,Cyclomatic Complexity,Cognitive Complexity,Code Smells,Vulnerabilities,Bugs,Security Hotspots
6306092e73426c38ae68ad11,40.0,6,9,9,4,5,0,0,0,0
6306092f73426c38ae68ad13,36.0,9,16,17,6,6,2,0,0,0
6306093273426c38ae68ad15,54.5,12,10,11,3,2,1,0,0,0
63060ada73426c38ae68ad31,50.0,10,10,10,3,7,1,0,0,0
63060b1a73426c38ae68ad3e,29.2,7,17,17,7,20,1,0,0,0
63060b1b73426c38ae68ad42,55.6,5,4,5,2,1,0,0,0,0
63060b1b73426c38ae68ad43,66.7,6,3,4,1,0,0,0,0,0
6306292052e177c0ba469f09,44.4,8,10,11,5,6,0,0,0,0
6306292152e177c0ba469f0d,71.4,5,2,3,1,0,0,0,0,0
6306292252e177c0ba469f11,35.7,5,9,10,3,2,0,0,0,0
6306292352e177c0ba469f1d,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0
6306292352e177c0ba469f1e,42.9,6,8,9,2,0,0,0,0,0
6306292652e177c0ba469f34,33.3,6,12,11,1,1,0,0,0,0
6306292a52e177c0ba469f41,66.7,6,3,4,1,0,0,0,0,0
6306298b52e177c0ba469fdc,71.4,5,2,3,1,0,0,0,0,0
6306299052e177c0ba469fe8,77.8,7,2,3,1,0,0,0,0,0
630629b952e177c0ba46a043,57.9,11,8,6,2,1,0,0,0,0
630629d052e177c0ba46a0a1,26.9,7,19,15,1,1,0,0,0,0
630629e052e177c0ba46a0c4,30.0,9,21,22,7,12,0,0,0,2
630629e152e177c0ba46a0d1,20.0,3,12,12,2,3,0,0,0,0
630629e152e177c0ba46a0d2,41.7,10,14,15,1,2,0,0,0,0
630629e252e177c0ba46a0d6,50.0,10,10,10,2,2,0,0,0,0
630629e752e177c0ba46a0fb,56.5,13,10,10,2,3,0,0,0,0
analyze,52.2,2264,2070,2110,705,733,59,0,2,7
